Height,Weight,Kindness,IQ,Smoker
166.23,156.0,0.0,114.0,0.0
160.02,102.0,0.0,117.0,0.0
178.43,97.0,1.0,140.0,0.0
174.9,75.0,1.0,146.0,0.0
166.7,135.0,0.0,67.0,0.0
187.53,73.0,1.0,97.0,0.0
153.67,193.0,0.0,74.0,1.0
168.18,37.0,0.0,71.0,1.0
165.94,63.0,1.0,188.0,0.0
159.89,143.0,0.0,37.0,0.0
163.65,57.0,1.0,128.0,0.0
183.82,94.0,1.0,194.0,0.0
165.79,39.0,1.0,100.0,0.0
169.49,163.0,0.0,86.0,0.0
164.72,76.0,1.0,106.0,0.0
158.27,104.0,0.0,31.0,0.0
162.37,38.0,1.0,112.0,1.0
192.85,83.0,1.0,155.0,0.0
152.5,145.0,0.0,86.0,1.0
150.14,179.0,0.0,30.0,0.0
203.3,52.0,1.0,183.0,0.0
164.21,141.0,1.0,120.0,1.0
151.62,38.0,0.0,111.0,0.0
182.03,98.0,1.0,143.0,0.0
162.83,74.0,1.0,105.0,0.0
168.81,152.0,1.0,88.0,0.0
173.56,94.0,1.0,154.0,0.0
156.54,50.0,0.0,116.0,0.0
169.06,48.0,1.0,120.0,1.0
208.91,74.0,1.0,142.0,0.0
159.76,43.0,0.0,42.0,1.0
203.15,85.0,1.0,179.0,0.0
204.54,71.0,1.0,174.0,0.0
168.77,103.0,1.0,31.0,0.0
152.01,43.0,1.0,88.0,0.0
160.26,71.0,1.0,190.0,0.0
162.61,111.0,1.0,71.0,1.0
163.34,48.0,1.0,99.0,1.0
207.12,50.0,1.0,191.0,0.0
162.0,167.0,0.0,106.0,1.0
160.37,46.0,1.0,112.0,1.0
182.89,91.0,1.0,174.0,0.0
151.07,193.0,1.0,96.0,0.0
165.61,179.0,0.0,77.0,0.0
179.01,63.0,1.0,145.0,0.0
203.67,74.0,1.0,164.0,0.0
152.49,150.0,1.0,56.0,1.0
171.18,70.0,1.0,171.0,0.0
166.97,132.0,1.0,79.0,0.0
167.41,45.0,1.0,38.0,1.0
167.81,64.0,1.0,178.0,0.0
167.2,109.0,0.0,32.0,1.0
167.79,64.0,1.0,162.0,0.0
189.68,93.0,1.0,105.0,0.0
162.29,108.0,1.0,40.0,1.0
156.49,147.0,0.0,92.0,1.0
164.53,89.0,1.0,144.0,0.0
169.42,37.0,0.0,52.0,1.0
151.86,185.0,1.0,37.0,0.0
170.51,98.0,1.0,97.0,0.0
168.01,135.0,0.0,59.0,0.0
164.98,38.0,0.0,103.0,0.0
197.85,64.0,1.0,200.0,0.0
167.69,40.0,1.0,76.0,0.0
158.17,44.0,0.0,78.0,0.0
172.2,52.0,1.0,84.0,0.0
161.19,90.0,1.0,92.0,0.0
151.17,39.0,0.0,94.0,1.0
163.28,82.0,1.0,190.0,0.0
159.03,200.0,1.0,80.0,0.0
154.33,35.0,0.0,109.0,1.0
166.28,80.0,1.0,116.0,0.0
155.7,156.0,1.0,46.0,0.0
178.6,55.0,1.0,155.0,0.0
164.12,100.0,1.0,142.0,0.0
160.3,190.0,1.0,50.0,0.0
167.25,43.0,0.0,31.0,0.0
207.89,100.0,1.0,94.0,0.0
167.5,47.0,1.0,63.0,1.0
166.55,100.0,1.0,53.0,1.0
202.17,72.0,1.0,137.0,0.0
158.2,49.0,0.0,88.0,0.0
157.77,107.0,0.0,91.0,0.0
199.96,96.0,1.0,162.0,0.0
162.97,112.0,1.0,84.0,0.0
166.29,173.0,1.0,45.0,0.0
167.82,98.0,1.0,183.0,0.0
174.89,56.0,1.0,157.0,0.0
165.42,120.0,0.0,110.0,1.0
198.86,73.0,1.0,88.0,0.0
155.73,153.0,1.0,62.0,0.0
160.34,111.0,0.0,69.0,1.0
177.55,55.0,1.0,162.0,0.0
162.32,125.0,1.0,63.0,0.0
202.56,96.0,1.0,83.0,0.0
161.39,82.0,1.0,168.0,0.0
167.41,137.0,0.0,45.0,1.0
154.59,187.0,1.0,47.0,0.0
161.14,62.0,1.0,86.0,0.0
165.97,140.0,0.0,83.0,1.0
154.07,196.0,0.0,116.0,1.0
178.98,98.0,1.0,187.0,0.0
164.14,156.0,1.0,89.0,0.0
153.11,38.0,1.0,96.0,0.0
194.8,51.0,1.0,86.0,0.0
153.65,45.0,1.0,53.0,0.0
169.51,152.0,0.0,31.0,0.0
171.92,58.0,1.0,135.0,0.0
176.17,95.0,1.0,148.0,0.0
165.7,194.0,1.0,44.0,1.0
169.4,90.0,1.0,193.0,0.0
164.66,128.0,0.0,77.0,0.0
152.64,47.0,0.0,55.0,0.0
196.12,100.0,1.0,156.0,0.0
167.99,45.0,0.0,97.0,0.0
185.75,96.0,1.0,147.0,0.0
204.75,78.0,1.0,98.0,0.0
164.16,123.0,1.0,119.0,0.0
167.11,39.0,1.0,97.0,0.0
207.08,98.0,1.0,176.0,0.0
153.5,36.0,1.0,74.0,0.0
152.39,170.0,0.0,37.0,1.0
179.6,86.0,1.0,176.0,0.0
151.62,44.0,0.0,46.0,1.0
164.96,128.0,0.0,81.0,1.0
206.53,85.0,1.0,102.0,0.0
160.03,49.0,0.0,91.0,0.0
150.5,174.0,0.0,86.0,0.0
191.06,69.0,1.0,120.0,0.0
185.62,56.0,1.0,150.0,0.0
168.99,38.0,0.0,73.0,0.0
189.48,73.0,1.0,101.0,0.0
161.74,44.0,0.0,37.0,0.0
156.73,42.0,1.0,62.0,1.0
202.06,76.0,1.0,169.0,0.0
159.7,49.0,1.0,95.0,1.0
179.9,84.0,1.0,125.0,0.0
166.55,61.0,1.0,80.0,0.0
164.79,37.0,0.0,104.0,0.0
154.4,37.0,0.0,100.0,0.0
208.39,52.0,1.0,132.0,0.0
163.75,45.0,1.0,59.0,0.0
154.17,154.0,0.0,112.0,0.0
206.91,92.0,1.0,108.0,0.0
168.98,42.0,0.0,92.0,0.0
162.0,116.0,1.0,83.0,1.0
177.77,92.0,1.0,138.0,0.0
163.77,47.0,0.0,106.0,0.0
160.21,46.0,1.0,43.0,1.0
164.06,97.0,1.0,120.0,0.0
205.47,67.0,1.0,158.0,0.0
163.56,173.0,0.0,53.0,0.0
162.18,98.0,1.0,127.0,0.0
167.59,103.0,0.0,115.0,1.0
159.72,47.0,0.0,95.0,1.0
197.21,50.0,1.0,98.0,0.0
168.64,128.0,0.0,89.0,0.0
203.54,79.0,1.0,90.0,0.0
187.71,97.0,1.0,172.0,0.0
161.26,131.0,1.0,69.0,1.0
164.72,108.0,0.0,67.0,1.0
187.84,100.0,1.0,84.0,0.0
154.6,111.0,0.0,63.0,1.0
158.55,49.0,1.0,57.0,0.0
164.68,66.0,1.0,104.0,0.0
152.29,48.0,1.0,85.0,0.0
167.82,45.0,0.0,90.0,1.0
198.39,56.0,1.0,80.0,0.0
162.6,49.0,0.0,74.0,1.0
162.53,45.0,1.0,81.0,0.0
184.23,81.0,1.0,180.0,0.0
161.62,84.0,1.0,121.0,0.0
163.68,110.0,1.0,111.0,1.0
203.39,57.0,1.0,85.0,0.0
169.9,140.0,1.0,87.0,1.0
168.15,159.0,1.0,50.0,1.0
198.28,94.0,1.0,194.0,0.0
168.21,176.0,0.0,31.0,1.0
207.78,64.0,1.0,116.0,0.0
176.21,68.0,1.0,189.0,0.0
163.11,156.0,1.0,99.0,0.0
165.58,45.0,0.0,111.0,0.0
197.63,93.0,1.0,161.0,0.0
151.56,100.0,1.0,60.0,0.0
156.71,41.0,1.0,32.0,1.0
170.59,74.0,1.0,181.0,0.0
166.14,179.0,0.0,84.0,0.0
151.15,41.0,1.0,90.0,1.0
172.35,99.0,1.0,92.0,0.0
158.6,49.0,0.0,112.0,0.0
152.87,150.0,0.0,100.0,1.0
166.12,54.0,1.0,98.0,0.0
182.54,54.0,1.0,116.0,0.0
155.41,196.0,1.0,50.0,1.0
169.81,85.0,1.0,80.0,0.0
162.82,159.0,0.0,78.0,1.0
162.97,197.0,0.0,47.0,1.0
160.06,90.0,1.0,184.0,0.0
157.18,48.0,1.0,35.0,0.0
185.64,78.0,1.0,151.0,0.0
201.82,61.0,1.0,114.0,0.0
162.79,37.0,0.0,39.0,1.0
152.55,48.0,0.0,90.0,0.0
199.21,63.0,1.0,168.0,0.0
166.46,191.0,0.0,78.0,1.0
160.01,113.0,0.0,31.0,0.0
176.11,87.0,1.0,116.0,0.0
164.59,109.0,1.0,49.0,1.0
165.12,128.0,1.0,102.0,1.0
169.17,76.0,1.0,144.0,0.0
154.5,115.0,1.0,45.0,0.0
153.84,103.0,0.0,105.0,0.0
192.04,63.0,1.0,152.0,0.0
199.26,73.0,1.0,159.0,0.0
157.62,188.0,1.0,115.0,0.0
170.69,63.0,1.0,149.0,0.0
155.15,161.0,0.0,85.0,1.0
156.45,38.0,1.0,34.0,0.0
196.9,82.0,1.0,149.0,0.0
164.52,123.0,0.0,74.0,0.0
201.25,59.0,1.0,188.0,0.0
190.28,72.0,1.0,145.0,0.0
153.21,128.0,0.0,64.0,0.0
152.17,37.0,1.0,59.0,1.0
180.88,95.0,1.0,142.0,0.0
164.42,165.0,0.0,43.0,1.0
156.54,172.0,0.0,76.0,1.0
179.52,99.0,1.0,192.0,0.0
155.21,124.0,0.0,96.0,1.0
153.04,180.0,0.0,106.0,1.0
168.32,83.0,1.0,195.0,0.0
152.65,38.0,0.0,34.0,0.0
160.32,49.0,0.0,99.0,0.0
204.4,51.0,1.0,135.0,0.0
170.39,100.0,1.0,91.0,0.0
167.85,180.0,1.0,97.0,1.0
199.29,71.0,1.0,145.0,0.0
155.19,103.0,1.0,112.0,0.0
156.37,139.0,1.0,93.0,1.0
200.68,53.0,1.0,111.0,0.0
151.55,45.0,1.0,34.0,1.0
174.74,62.0,1.0,197.0,0.0
197.83,56.0,1.0,121.0,0.0
158.04,42.0,0.0,111.0,1.0
153.09,182.0,1.0,113.0,0.0
163.29,90.0,1.0,88.0,0.0
168.25,112.0,1.0,62.0,0.0
154.99,49.0,0.0,93.0,0.0
179.6,66.0,1.0,126.0,0.0
157.99,45.0,0.0,31.0,0.0
153.57,36.0,0.0,90.0,0.0
188.0,90.0,1.0,87.0,0.0
160.88,45.0,0.0,115.0,1.0
151.24,116.0,0.0,88.0,0.0
194.11,78.0,1.0,134.0,0.0
191.5,88.0,1.0,101.0,0.0
150.44,195.0,0.0,64.0,1.0
169.65,69.0,1.0,172.0,0.0
162.19,167.0,1.0,89.0,1.0
168.12,49.0,1.0,93.0,0.0
198.43,83.0,1.0,85.0,0.0
161.71,167.0,0.0,93.0,1.0
165.17,83.0,1.0,188.0,0.0
173.04,98.0,1.0,172.0,0.0
166.28,110.0,0.0,78.0,0.0
159.14,38.0,0.0,33.0,1.0
181.79,81.0,1.0,172.0,0.0
152.53,42.0,1.0,75.0,0.0
155.51,36.0,1.0,38.0,0.0
207.41,54.0,1.0,86.0,0.0
159.63,40.0,0.0,102.0,1.0
160.76,131.0,0.0,111.0,1.0
192.51,91.0,1.0,137.0,0.0
161.82,37.0,0.0,104.0,0.0
164.4,157.0,1.0,110.0,0.0
165.41,51.0,1.0,118.0,0.0
186.4,93.0,1.0,115.0,0.0
154.23,37.0,0.0,76.0,1.0
174.0,70.0,1.0,97.0,0.0
156.14,41.0,1.0,77.0,1.0
163.11,184.0,0.0,49.0,1.0
208.22,97.0,1.0,172.0,0.0
166.33,45.0,1.0,84.0,0.0
187.28,60.0,1.0,164.0,0.0
199.46,83.0,1.0,171.0,0.0
169.89,124.0,0.0,51.0,1.0
153.8,44.0,1.0,65.0,0.0
173.29,74.0,1.0,158.0,0.0
165.99,120.0,1.0,48.0,1.0
165.61,112.0,0.0,50.0,1.0
188.69,74.0,1.0,164.0,0.0
159.84,37.0,0.0,103.0,1.0
158.64,126.0,0.0,45.0,0.0
206.04,80.0,1.0,172.0,0.0
154.39,38.0,1.0,62.0,1.0
157.86,167.0,0.0,116.0,0.0
172.35,82.0,1.0,194.0,0.0
198.57,78.0,1.0,198.0,0.0
164.81,42.0,1.0,103.0,1.0
185.06,80.0,1.0,181.0,0.0
163.95,184.0,1.0,92.0,0.0
169.98,42.0,0.0,65.0,0.0
174.72,78.0,1.0,104.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
